Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,0 Bed 1 Bath (0Bed1Bath-B1),Studios,1 Bathroom,350 SQFT,"$1,110","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-01-05 18:57:07.355
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,0 Bed 1 Bath (0Bed1Bath-B3),Studios,1 Bathroom,380 SQFT,"$1,205","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-01-05 18:57:07.355
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,1 Bed 1 Bath Penthouse (1Bed1Bath-AP2),1 Bedrooms,1 Bathroom,710 SQFT,"$2,060","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-01-05 18:57:07.355
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,2 Bed 1 Bath (2Bed1Bath-U5),2 Bedrooms,1 Bathroom,950 SQFT,"$1,860","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-01-05 18:57:07.355
White Oak Glen,,"150 Hendon Ave, Winnipeg, MB R3R 1V8",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,,$968,"Air Conditioning, Balcony",Onsite Management,Cats,49.87006646751834,-97.25636968210436,2024-01-05 18:57:07.355
White Oak Glen,,"150 Hendon Ave, Winnipeg, MB R3R 1V8",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,,"$1,104","Air Conditioning, Balcony",Onsite Management,Cats,49.87006646751834,-97.25636968210436,2024-01-05 18:57:07.355
Sherbrook Flats,West Broadway Apartments,"267 Sherbrook St, Winnipeg, MB R3C 2B8",Winnipeg,Bachelor,Studios,1 Bathroom,,$949,"Air Conditioning, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, On Site Laundry, Onsite Management",Cats,49.8868293697696,-97.15909133866394,2024-01-05 18:57:07.355
Sherbrook Flats,West Broadway Apartments,"267 Sherbrook St, Winnipeg, MB R3C 2B8",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,,"$1,018","Air Conditioning, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, On Site Laundry, Onsite Management",Cats,49.8868293697696,-97.15909133866394,2024-01-05 18:57:07.355
Stradbrook,,"606 Stradbrook Ave, Winnipeg, MB R3L 0K4",Winnipeg,C,2 Bedrooms,2 Bathrooms,988 SQFT,"$2,300","In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, On Site Laundry, Onsite Management, Storage",Dogs & Cats,49.876058017638485,-97.14968942698782,2024-01-05 18:57:07.355
Stradbrook,,"606 Stradbrook Ave, Winnipeg, MB R3L 0K4",Winnipeg,D,2 Bedrooms,2 Bathrooms,"1,195 SQFT","$2,325","In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, On Site Laundry, Onsite Management, Storage",Dogs & Cats,49.876058017638485,-97.14968942698782,2024-01-05 18:57:07.355
Southview Plaza,,"2080 Pembina Hwy, Winnipeg, MB R3T 2G9",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,661 SQFT,"$1,479","Air Conditioning, Assigned Parking, Balcony, Carpet, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,49.81541621497143,-97.15147537892518,2024-01-05 18:57:07.355
Southview Plaza,,"2080 Pembina Hwy, Winnipeg, MB R3T 2G9",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,889 SQFT,"$1,744","Air Conditioning, Assigned Parking, Balcony, Carpet, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,49.81541621497143,-97.15147537892518,2024-01-05 18:57:07.355
Rideau Tower,Downtown Winnipeg Apartments,"90 Garry St, Winnipeg, MB R3C 4J4",Winnipeg,The Cornish,2 Bedrooms,2 Bathrooms,"1,088 SQFT","$1,699","Air Conditioning, Assigned Parking, Balcony, Carpet, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",Dogs & Cats,49.88789758331377,-97.1375356029996,2024-01-05 18:57:07.355
Rideau Tower,Downtown Winnipeg Apartments,"90 Garry St, Winnipeg, MB R3C 4J4",Winnipeg,The Cuthbert Grant,2 Bedrooms,2 Bathrooms,"1,503 SQFT","$2,299","Air Conditioning, Assigned Parking, Balcony, Carpet, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",Dogs & Cats,49.88789758331377,-97.1375356029996,2024-01-05 18:57:07.355
745 Wolseley Avenue,,"745 Wolseley Ave, Winnipeg, MB R3G 1C4",Winnipeg,One-Bedroom Suite,1 Bedrooms,1 Bathroom,512 SQFT,"$1,069","Air Conditioning, Fireplace, Hardwood Floor, On Site Laundry","On Site Laundry, Onsite Management",Dogs & Cats,49.88042295254206,-97.16239533002638,2024-01-05 18:57:07.355
745 Wolseley Avenue,,"745 Wolseley Ave, Winnipeg, MB R3G 1C4",Winnipeg,Three-Bedroom Suite,3 Bedrooms,1 Bathroom,728 SQFT,"$1,449","Air Conditioning, Fireplace, Hardwood Floor, On Site Laundry","On Site Laundry, Onsite Management",Dogs & Cats,49.88042295254206,-97.16239533002638,2024-01-05 18:57:07.355
Lot 6,Lord Roberts Apartments,"15 Berwick Crt, Winnipeg, MB R3L 2J1",Winnipeg,Bachelor,Studios,1 Bathroom,365 SQFT,"$1,258","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Wheelchair Accessible",Dogs & Cats,49.86039669657983,-97.14551315788825,2024-01-05 18:57:07.355
Lot 6,Lord Roberts Apartments,"15 Berwick Crt, Winnipeg, MB R3L 2J1",Winnipeg,2 Bedroom,2 Bedrooms,2 Bathrooms,"1,040 SQFT","$1,708","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Wheelchair Accessible",Dogs & Cats,49.86039669657983,-97.14551315788825,2024-01-05 18:57:07.355
Lot 6,Lord Roberts Apartments,"15 Berwick Crt, Winnipeg, MB R3L 2J1",Winnipeg,3 Bedroom,3 Bedrooms,2 Bathrooms,"1,140 SQFT","$2,188","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Wheelchair Accessible",Dogs & Cats,49.86039669657983,-97.14551315788825,2024-01-05 18:57:07.355
Pinewood Place,Birchwood Apartments,"2510 Portage Ave, Winnipeg, MB R3J 0N9",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,642 SQFT,"$1,527","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",No pets,49.87497469401139,-97.25776551341237,2024-01-05 18:57:07.355
Pinewood Place,Birchwood Apartments,"2510 Portage Ave, Winnipeg, MB R3J 0N9",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,900 SQFT,"$1,799","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",No pets,49.87497469401139,-97.25776551341237,2024-01-05 18:57:07.355
Westminster Court,Richmond West Apartments,"2945 Pembina Hwy, Winnipeg, MB R3T 3R1",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,706 SQFT,"$1,414","Air Conditioning, Assigned Parking, Carpet, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage",No pets,49.78624596739591,-97.15740834307432,2024-01-05 18:57:07.355
Westminster Court,Richmond West Apartments,"2945 Pembina Hwy, Winnipeg, MB R3T 3R1",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,932 SQFT,"$1,705","Air Conditioning, Assigned Parking, Carpet, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage",No pets,49.78624596739591,-97.15740834307432,2024-01-05 18:57:07.355
Courts of St,Booth Apartments,"200/234 Ronald St #200, Winnipeg, MB R3J None",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,600 SQFT,"$1,451","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool",No pets,49.88317055463489,-97.27125,2024-01-05 18:57:07.355
Courts of St,Booth Apartments,"200/234 Ronald St #200, Winnipeg, MB R3J None",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,920 SQFT,"$1,488","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool",No pets,49.88317055463489,-97.27125,2024-01-05 18:57:07.355
Courts of St,Booth Apartments,"200/234 Ronald St #200, Winnipeg, MB R3J None",Winnipeg,3 Bedroom,3 Bedrooms,"1 Full, 1 Half Bath","1,099 SQFT","$1,999","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool",No pets,49.88317055463489,-97.27125,2024-01-05 18:57:07.355
Gardens at Twin Lakes,,"5 Lake Crest Rd, Winnipeg, MB R3T 4M3",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,,"$1,200","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry","On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,49.8071310343511,-97.17164809733984,2024-01-05 18:57:07.355
Gardens at Twin Lakes,,"5 Lake Crest Rd, Winnipeg, MB R3T 4M3",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,,"$1,475","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry","On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,49.8071310343511,-97.17164809733984,2024-01-05 18:57:07.355
Gardens at Twin Lakes,,"5 Lake Crest Rd, Winnipeg, MB R3T 4M3",Winnipeg,3 Bedroom,3 Bedrooms,1 Bathroom,,"$1,700","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Fireplace, In Unit Laundry, On Site Laundry","On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,49.8071310343511,-97.17164809733984,2024-01-05 18:57:07.355
Broadview Manor,Downtown Winnipeg Apartments,"120 Donald St, Winnipeg, MB R3C 4G2",Winnipeg,Bachelor,Studios,1 Bathroom,,$875,"Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",No pets,49.88837498822002,-97.14072691079268,2024-01-05 18:57:07.355
Broadview Manor,Downtown Winnipeg Apartments,"120 Donald St, Winnipeg, MB R3C 4G2",Winnipeg,1 Bedroom Junior,1 Bedrooms,1 Bathroom,,$975,"Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",No pets,49.88837498822002,-97.14072691079268,2024-01-05 18:57:07.355
Broadview Manor,Downtown Winnipeg Apartments,"120 Donald St, Winnipeg, MB R3C 4G2",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,,"$1,200","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",No pets,49.88837498822002,-97.14072691079268,2024-01-05 18:57:07.355
Broadview Manor,Downtown Winnipeg Apartments,"120 Donald St, Winnipeg, MB R3C 4G2",Winnipeg,2 Bedroom,2 Bedrooms,2 Bathrooms,,"$1,475","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",No pets,49.88837498822002,-97.14072691079268,2024-01-05 18:57:07.355
River Park Estates,,"449 Paddington Rd, Winnipeg, MB R2N 1T5",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,,"$1,200","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Fireplace",Storage,No pets,49.80815246662133,-97.106939606508,2024-01-05 18:57:07.355
River Park Estates,,"449 Paddington Rd, Winnipeg, MB R2N 1T5",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,,"$1,475","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Fireplace",Storage,No pets,49.80815246662133,-97.106939606508,2024-01-05 18:57:07.355
Lakepointe II,Southdale Apartments,"1035 110-1035 Beaverhill Blvd., Winnipeg, MB R2J 3R2",Winnipeg,1 Bedroom (small),1 Bedrooms,1 Bathroom,,"$1,055","Air Conditioning, Balcony, Dishwasher, Fireplace, On Site Laundry","On Site Laundry, Storage",Dogs & Cats,49.854366712856056,-97.06509634992167,2024-01-05 18:57:07.355
Lakepointe II,Southdale Apartments,"1035 110-1035 Beaverhill Blvd., Winnipeg, MB R2J 3R2",Winnipeg,1 Bedroom (large),1 Bedrooms,1 Bathroom,,"$1,085","Air Conditioning, Balcony, Dishwasher, Fireplace, On Site Laundry","On Site Laundry, Storage",Dogs & Cats,49.854366712856056,-97.06509634992167,2024-01-05 18:57:07.355
Lakepointe II,Southdale Apartments,"1035 110-1035 Beaverhill Blvd., Winnipeg, MB R2J 3R2",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,,"$1,285","Air Conditioning, Balcony, Dishwasher, Fireplace, On Site Laundry","On Site Laundry, Storage",Dogs & Cats,49.854366712856056,-97.06509634992167,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type F,1 Bedrooms,1 Bathroom,505 SQFT,$921,"Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type C,1 Bedrooms,1 Bathroom,610 SQFT,"$1,525","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type G,2 Bedrooms,1 Bathroom,810 SQFT,"$1,695","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type B-3,2 Bedrooms,2 Bathrooms,845 SQFT,"$1,795","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type E-1,2 Bedrooms,2 Bathrooms,840 SQFT,"$1,795","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type B-1,2 Bedrooms,2 Bathrooms,890 SQFT,"$1,875","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type B-2,2 Bedrooms,2 Bathrooms,890 SQFT,"$1,875","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type E-2,2 Bedrooms,2 Bathrooms,900 SQFT,"$1,895","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type H-1,3 Bedrooms,2 Bathrooms,"2,495 SQFT","$1,220","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type A-1,3 Bedrooms,2 Bathrooms,"1,075 SQFT","$2,195","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type A-4,3 Bedrooms,2 Bathrooms,"1,075 SQFT","$2,245","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type A-2,3 Bedrooms,2 Bathrooms,"1,085 SQFT","$2,245","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type A-3,3 Bedrooms,2 Bathrooms,"1,205 SQFT","$2,295","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type D-1,3 Bedrooms,2 Bathrooms,"1,093 SQFT","$2,295","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
The Bridgwater,Waverley West Apartments,"302 Centre St, Winnipeg, MB R3Y None",Winnipeg,Suite Type H-2,3 Bedrooms,2 Bathrooms,"1,220 SQFT","$2,495","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,49.792174461410895,-97.1974345367337,2024-01-05 18:57:07.355
