Building,Address,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,City
Strada,"555 College St, Toronto, ON M6G 0B1",3 Bedroom 2 Bathroom,3 Bedrooms,2 Bathrooms,"1,185 SQFT","$4,409","Air Conditioning, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, On Site Laundry, Onsite Management, Package Service, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.65549640870525,-79.41225383186561,Toronto
20 Monte Kwinter,"20 Monte Kwinter Crt, Toronto, ON M3H 0E1",1 Bedroom,1 Bedrooms,1 Bathroom,556 SQFT,"$2,375",Balcony,"Fitness Center, Residents Lounge",No pets,43.73364186604744,-79.44758111677875,Toronto
20 Monte Kwinter,"20 Monte Kwinter Crt, Toronto, ON M3H 0E1",1 Bedroom,1 Bedrooms,1 Bathroom,520 SQFT,"$2,375",Balcony,"Fitness Center, Residents Lounge",No pets,43.73364186604744,-79.44758111677875,Toronto
20 Monte Kwinter,"20 Monte Kwinter Crt, Toronto, ON M3H 0E1",1 Bedroom,1 Bedrooms,1 Bathroom,605 SQFT,"$2,645",Balcony,"Fitness Center, Residents Lounge",No pets,43.73364186604744,-79.44758111677875,Toronto
20 Monte Kwinter,"20 Monte Kwinter Crt, Toronto, ON M3H 0E1",1 Bedroom,1 Bedrooms,1 Bathroom,605 SQFT,"$2,645",Balcony,"Fitness Center, Residents Lounge",No pets,43.73364186604744,-79.44758111677875,Toronto
20 Monte Kwinter,"20 Monte Kwinter Crt, Toronto, ON M3H 0E1",2 Bedroom plus Den,2 Bedrooms,1 Bathroom,769 SQFT,"$2,750",Balcony,"Fitness Center, Residents Lounge",No pets,43.73364186604744,-79.44758111677875,Toronto
The Britt,"31 Phipps St, Toronto, ON M4Y 0E5",bachelor,Studios,1 Bathroom,404 SQFT,"$2,300","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,Toronto
The Britt,"31 Phipps St, Toronto, ON M4Y 0E5",1 bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,525","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,Toronto
The Britt,"31 Phipps St, Toronto, ON M4Y 0E5",1 bedroom,1 Bedrooms,1 Bathroom,513 SQFT,"$2,525","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,Toronto
The Britt,"31 Phipps St, Toronto, ON M4Y 0E5",1 bedroom large,1 Bedrooms,1 Bathroom,652 SQFT,"$2,945","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,Toronto
The Britt,"31 Phipps St, Toronto, ON M4Y 0E5",2 bedrooms,2 Bedrooms,1 Bathroom,740 SQFT,"$3,365","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,Toronto
The Britt,"31 Phipps St, Toronto, ON M4Y 0E5",2 bedrooms,2 Bedrooms,1 Bathroom,740 SQFT,"$3,365","Air Conditioning, On Site Laundry","Concierge Service, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.66503986168763,-79.38698645555564,Toronto
Cloisters of the Don,"10 Roanoke Rd, Toronto, ON M3A 1E7",C1,1 Bedrooms,1 Bathroom,800 SQFT,"$2,604","Hardwood Floor, On Site Laundry",", Fitness Center, On Site Laundry, Outdoor Space, Package Service, Storage, Swimming Pool",Dogs & Cats,43.74131493467047,-79.32821106550176,Toronto
Cloisters of the Don,"10 Roanoke Rd, Toronto, ON M3A 1E7",C1,1 Bedrooms,1 Bathroom,800 SQFT,"$2,740","Hardwood Floor, On Site Laundry",", Fitness Center, On Site Laundry, Outdoor Space, Package Service, Storage, Swimming Pool",Dogs & Cats,43.74131493467047,-79.32821106550176,Toronto
Cloisters of the Don,"10 Roanoke Rd, Toronto, ON M3A 1E7",C1-A,1 Bedrooms,1 Bathroom,800 SQFT,"$2,887","Hardwood Floor, On Site Laundry",", Fitness Center, On Site Laundry, Outdoor Space, Package Service, Storage, Swimming Pool",Dogs & Cats,43.74131493467047,-79.32821106550176,Toronto
Cloisters of the Don,"10 Roanoke Rd, Toronto, ON M3A 1E7",C1-A,1 Bedrooms,1 Bathroom,800 SQFT,"$2,938","Hardwood Floor, On Site Laundry",", Fitness Center, On Site Laundry, Outdoor Space, Package Service, Storage, Swimming Pool",Dogs & Cats,43.74131493467047,-79.32821106550176,Toronto
Cloisters of the Don,"10 Roanoke Rd, Toronto, ON M3A 1E7",N1,2 Bedrooms,1 Bathroom,950 SQFT,"$2,958","Hardwood Floor, On Site Laundry",", Fitness Center, On Site Laundry, Outdoor Space, Package Service, Storage, Swimming Pool",Dogs & Cats,43.74131493467047,-79.32821106550176,Toronto
Cloisters of the Don,"10 Roanoke Rd, Toronto, ON M3A 1E7",G3-A,2 Bedrooms,"1 Full, 1 Half Bath",975 SQFT,"$3,027","Hardwood Floor, On Site Laundry",", Fitness Center, On Site Laundry, Outdoor Space, Package Service, Storage, Swimming Pool",Dogs & Cats,43.74131493467047,-79.32821106550176,Toronto
115 Stephen Drive,"115 Stephen Dr, Toronto, ON M8Y 3N4",6,1 Bedrooms,1 Bathroom,,"$2,400",,,Dogs & Cats,43.63669973594722,-79.48679963667848,Toronto
115 Stephen Drive,"115 Stephen Dr, Toronto, ON M8Y 3N4",4,2 Bedrooms,1 Bathroom,,"$3,100",,,Dogs & Cats,43.63669973594722,-79.48679963667848,Toronto
115 Stephen Drive,"115 Stephen Dr, Toronto, ON M8Y 3N4",2,2 Bedrooms,1 Bathroom,,"$3,100",,,Dogs & Cats,43.63669973594722,-79.48679963667848,Toronto
115 Stephen Drive,"115 Stephen Dr, Toronto, ON M8Y 3N4",1,2 Bedrooms,1 Bathroom,,"$3,100",,,Dogs & Cats,43.63669973594722,-79.48679963667848,Toronto
Ravine Park Apartments,"2303 Eglinton Ave E, Toronto, ON M1K 2N6",1 Bedroom,1 Bedrooms,1 Bathroom,650 SQFT,"$2,300","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, On Site Laundry, Onsite Management, Storage",Dogs & Cats,43.73124846047256,-79.27160707643887,Toronto
Ravine Park Apartments,"2303 Eglinton Ave E, Toronto, ON M1K 2N6",2 Bedroom,2 Bedrooms,1 Bathroom,850 SQFT,"$2,650","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, On Site Laundry, Onsite Management, Storage",Dogs & Cats,43.73124846047256,-79.27160707643887,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Peterson,Studios,1 Bathroom,404 SQFT,"$2,750","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Helm IV,1 Bedrooms,1 Bathroom,542 SQFT,"$3,400","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Helm III,1 Bedrooms,1 Bathroom,535 SQFT,"$3,425","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Helm III,1 Bedrooms,1 Bathroom,539 SQFT,"$3,425","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Helm,1 Bedrooms,1 Bathroom,573 SQFT,"$3,525","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Millan,1 Bedrooms,1 Bathroom,651 SQFT,"$3,550","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Lightfoot II,2 Bedrooms,2 Bathrooms,762 SQFT,"$4,375","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Lightfoot,2 Bedrooms,2 Bathrooms,774 SQFT,"$4,400","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Feist,3 Bedrooms,2 Bathrooms,"1,016 SQFT","$5,975","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Feist,3 Bedrooms,2 Bathrooms,"1,016 SQFT","$6,000","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
Waverley,"484 Spadina Ave, Toronto, ON M5S 0E4",Feist,3 Bedrooms,2 Bathrooms,"1,016 SQFT","$6,050","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.65837614866074,-79.40041660276023,Toronto
The Galleria,"77 Finch Ave E, Toronto, ON M2N 6H8",H1-B,2 Bedrooms,1 Bathroom,770 SQFT,"$3,306","Air Conditioning, Dishwasher, In Unit Laundry",", Concierge Service, Fitness Center, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool",No pets,43.78085063066725,-79.41033549133715,Toronto
The Galleria,"77 Finch Ave E, Toronto, ON M2N 6H8",H2-A,2 Bedrooms,1 Bathroom,800 SQFT,"$3,476","Air Conditioning, Dishwasher, In Unit Laundry",", Concierge Service, Fitness Center, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool",No pets,43.78085063066725,-79.41033549133715,Toronto
The Galleria,"77 Finch Ave E, Toronto, ON M2N 6H8",H1-B,2 Bedrooms,1 Bathroom,770 SQFT,"$3,486","Air Conditioning, Dishwasher, In Unit Laundry",", Concierge Service, Fitness Center, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool",No pets,43.78085063066725,-79.41033549133715,Toronto
The Galleria,"77 Finch Ave E, Toronto, ON M2N 6H8",J1,2 Bedrooms,2 Bathrooms,820 SQFT,"$3,586","Air Conditioning, Dishwasher, In Unit Laundry",", Concierge Service, Fitness Center, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool",No pets,43.78085063066725,-79.41033549133715,Toronto
The Galleria,"77 Finch Ave E, Toronto, ON M2N 6H8",G1-G0,2 Bedrooms,"1 Full, 1 Half Bath",850 SQFT,"$3,727","Air Conditioning, Dishwasher, In Unit Laundry",", Concierge Service, Fitness Center, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool",No pets,43.78085063066725,-79.41033549133715,Toronto
The Galleria,"77 Finch Ave E, Toronto, ON M2N 6H8",G1-G0,2 Bedrooms,"1 Full, 1 Half Bath",850 SQFT,"$3,763","Air Conditioning, Dishwasher, In Unit Laundry",", Concierge Service, Fitness Center, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool",No pets,43.78085063066725,-79.41033549133715,Toronto
The Galleria,"77 Finch Ave E, Toronto, ON M2N 6H8",L1,3 Bedrooms,2 Bathrooms,"1,075 SQFT","$3,835","Air Conditioning, Dishwasher, In Unit Laundry",", Concierge Service, Fitness Center, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool",No pets,43.78085063066725,-79.41033549133715,Toronto
Widdicombe Place,"53 Widdicombe Hill Blvd, Toronto, ON M9R 1Y3",I2,2 Bedrooms,2 Bathrooms,"1,448 SQFT","$3,385","Air Conditioning, Dishwasher, Fireplace, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Fitness Center, On Site Laundry, Package Service, Storage, Swimming Pool",Dogs & Cats,43.67851162870624,-79.55318922120583,Toronto
Widdicombe Place,"53 Widdicombe Hill Blvd, Toronto, ON M9R 1Y3",I7,2 Bedrooms,2 Bathrooms,"1,358 SQFT","$3,625","Air Conditioning, Dishwasher, Fireplace, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Fitness Center, On Site Laundry, Package Service, Storage, Swimming Pool",Dogs & Cats,43.67851162870624,-79.55318922120583,Toronto
Widdicombe Place,"53 Widdicombe Hill Blvd, Toronto, ON M9R 1Y3",J2,2 Bedrooms,"2 Full, 1 Half Bath","2,163 SQFT","$4,651","Air Conditioning, Dishwasher, Fireplace, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Fitness Center, On Site Laundry, Package Service, Storage, Swimming Pool",Dogs & Cats,43.67851162870624,-79.55318922120583,Toronto
Widdicombe Place,"53 Widdicombe Hill Blvd, Toronto, ON M9R 1Y3",V1,3 Bedrooms,"3 Full, 1 Half Bath","3,337 SQFT","$5,096","Air Conditioning, Dishwasher, Fireplace, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Fitness Center, On Site Laundry, Package Service, Storage, Swimming Pool",Dogs & Cats,43.67851162870624,-79.55318922120583,Toronto
Kingsway Village Square on Prince Edward,"571 Prince Edward Dr N, Toronto, ON M8X 0A1",706,1 Bedrooms,1 Bathroom,577 SQFT,"$2,300","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66013490734174,-79.51009244806458,Toronto
Kingsway Village Square on Prince Edward,"571 Prince Edward Dr N, Toronto, ON M8X 0A1",310,1 Bedrooms,1 Bathroom,687 SQFT,"$2,500","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66013490734174,-79.51009244806458,Toronto
Kingsway Village Square on Prince Edward,"571 Prince Edward Dr N, Toronto, ON M8X 0A1",513,1 Bedrooms,1 Bathroom,732 SQFT,"$2,700","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66013490734174,-79.51009244806458,Toronto
Kingsway Village Square on Prince Edward,"571 Prince Edward Dr N, Toronto, ON M8X 0A1",613,1 Bedrooms,1 Bathroom,741 SQFT,"$2,700","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66013490734174,-79.51009244806458,Toronto
Upper Canada Court,"160 Erskine Ave, Toronto, ON M4P 1Z3",Bachelor,Studios,1 Bathroom,390 SQFT,"$1,895","Assigned Parking, Dishwasher","Garage Parking, Outdoor Space, Swimming Pool",Dogs & Cats,43.71249095329966,-79.39272114389803,Toronto
Upper Canada Court,"160 Erskine Ave, Toronto, ON M4P 1Z3",1 Bedroom,1 Bedrooms,1 Bathroom,470 SQFT,"$2,145","Assigned Parking, Dishwasher","Garage Parking, Outdoor Space, Swimming Pool",Dogs & Cats,43.71249095329966,-79.39272114389803,Toronto
Upper Canada Court,"160 Erskine Ave, Toronto, ON M4P 1Z3",1 Bedroom,1 Bedrooms,1 Bathroom,660 SQFT,"$2,325","Assigned Parking, Dishwasher","Garage Parking, Outdoor Space, Swimming Pool",Dogs & Cats,43.71249095329966,-79.39272114389803,Toronto
40 Delisle Apartments,"40 Delisle Ave, Toronto, ON M4V 1S6",Bachelor,Studios,1 Bathroom,489 SQFT,"$2,395","Dishwasher, On Site Laundry","Elevator, On Site Laundry",Dogs & Cats,43.68879698811703,-79.39643518049695,Toronto
40 Delisle Apartments,"40 Delisle Ave, Toronto, ON M4V 1S6",1 Bedroom,1 Bedrooms,1 Bathroom,703 SQFT,"$2,675","Dishwasher, On Site Laundry","Elevator, On Site Laundry",Dogs & Cats,43.68879698811703,-79.39643518049695,Toronto
The ROE,"150 Roehampton Ave, Toronto, ON M4P 0A2",One Bedroom Suites,1 Bedrooms,1 Bathroom,,"$2,624","Air Conditioning, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, On Site Laundry, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,43.70897471498026,-79.39415815535773,Toronto
The ROE,"150 Roehampton Ave, Toronto, ON M4P 0A2",One Bedroom Deluxe,1 Bedrooms,1 Bathroom,,"$2,913","Air Conditioning, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, On Site Laundry, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,43.70897471498026,-79.39415815535773,Toronto
The ROE,"150 Roehampton Ave, Toronto, ON M4P 0A2",Two Bedroom Suites,2 Bedrooms,1 Bathroom,,"$3,223","Air Conditioning, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, On Site Laundry, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,43.70897471498026,-79.39415815535773,Toronto
The ROE,"150 Roehampton Ave, Toronto, ON M4P 0A2",Two Bedroom Deluxe,2 Bedrooms,2 Bathrooms,,"$3,752","Air Conditioning, Dishwasher, In Unit Laundry, On Site Laundry","Controlled Access, Elevator, Fitness Center, On Site Laundry, Outdoor Space, Residents Lounge, Storage",Dogs & Cats,43.70897471498026,-79.39415815535773,Toronto
